OEM,Slice,GroundTruth,ExpectedSystem,ExpectedCategory,GoodTokens,ExpectedMake,Chassis,Prefix5,Mode,EnrichmentLevel,HttpStatus,ElapsedS,IsTimeout,Total,SearchStrategy,SourceStrategy,Confidence,FirstDesc,FirstBrand,FirstCategory,AftermarketCount,AftermarketSample,SpecsCount,VehiclesCount,DocsCount,HasSupersession,OEMNumbersCount,OEMNumbersSample,WarningsCount,Warnings
99110-P4000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P4,99110,combined,full,200,0.59,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
80420-K0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,80420,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
80620-P1000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,80620,combined,full,200,0.47,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99150-R0010,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,99150,combined,full,200,0.56,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09171-R0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,09171,combined,full,200,0.45,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
80410-DW000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,DW,80410,combined,full,200,1.02,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
77910-T1000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,T1,77910,combined,full,200,0.42,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
34-11-6-799-964,non_hk,non_hk,,,,,,,combined,full,200,10.99,False,15,combined,"cross_reference,cross_brand,legacy,exact_oem",1,"Brake Pad Set, disc brake",DELPHI,,1,DELPHI:LP2287,0,0,0,false,1,:,0,
99147-J6000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J6,99147,combined,full,200,1.07,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
05203-AT220,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AT,05203,combined,full,200,0.97,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
80420-R0500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,80420,combined,full,200,0.76,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99240-CV510,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99240,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
00344-ADU01,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AD,00344,combined,full,200,0.59,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99211-J5000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,99211,combined,full,200,1.06,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
79283-H9010,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,H9,79283,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
F2GZ-9601-A,non_hk,non_hk,,,,,,,combined,full,200,13.31,False,10,combined,legacy,0.75245625,"Filter, interior air",KAVO PARTS,,3,AMC Filter:SC-9601;HIFI FILTER:SC 8025 CA;TECNECO FILTERS:CK22023,1,0,0,false,1,:,0,
77111-R0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,77111,combined,full,200,0.76,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
77990-CV000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,77990,combined,full,200,0.7,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99220-P1100,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,99220,combined,full,200,0.76,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09501-C9230,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,C9,09501,combined,full,200,0.44,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09127-4D100,real_hk_unseeded,exists,Unknown,Unknown,,Kia,4D,09127,combined,full,200,0.9,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99250-CV020,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99250,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09351-C3700,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,C3,09351,combined,full,200,0.98,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99910-DW100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,DW,99910,combined,full,200,0.55,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
42951-4G190,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,4G,42951,combined,full,200,0.46,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09149-P4100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P4,09149,combined,full,200,0.63,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99150-K0600,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,99150,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
31-10-6-796-475,non_hk,non_hk,,,,,,,combined,full,200,4.44,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
87610-S9570,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,S9,87610,combined,full,200,11.01,False,1,combined,"prefix_inference,cache",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92102-Q5130,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,Q5,92102,combined,full,0,0.4,False,0,,,0,,,,0,,0,0,0,false,0,,0,
31071-R0520,real_hk_coarse,exists,Drivetrain,Front Differential,"front,differential",Hyundai/Kia,R0,31071,combined,full,200,3.25,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99250-L2100,real_hk_unseeded,exists,Unknown,Unknown,,Kia,L2,99250,combined,full,200,0.69,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
82460-DW010,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,DW,82460,combined,full,200,3.92,False,1,combined,"cache,prefix_inference,exact_oem,legacy",1,FRONT POWER WINDOW MOTOR ASSEMBLY,Hyundai / KIA,Body / Glass / Windshield,0,,0,0,0,false,0,,0,
54650-AT600,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,AT,54650,combined,full,200,5.22,False,1,combined,"prefix_inference,cache",0.9975,Shock Absorber (Passenger),Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
92401-F6520,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,F6,92401,combined,full,200,4.66,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
45637-4G118,real_hk_coarse,exists,Transmission,Manual Transmission,"manual,transmission",Hyundai/Kia,4G,45637,combined,full,200,2.18,False,1,combined,"cache,exact_oem,legacy",0.937125,PLATE - LOW &amp; REVERSE BRAKE,Hyundai / KIA,Transmission / Manual Transmission,0,,0,0,0,false,0,,0,
09127-2K000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,2K,09127,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
77920-T1000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,T1,77920,combined,full,200,0.46,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99240-F6500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,F6,99240,combined,full,200,0.6,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
42952-2D040,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,2D,42952,combined,full,200,0.75,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
77523-K0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,77523,combined,full,200,0.51,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
PE01-15-171,non_hk,non_hk,,,,,,,combined,full,200,12.53,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
80410-R0500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,80410,combined,full,200,0.55,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
KIA GENUINE,non_hk,non_hk,,,,,,,combined,full,200,0.76,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99140-Q5500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,Q5,99140,combined,full,200,0.48,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
MAHLE OC205,non_hk,non_hk,,,,,,,combined,full,200,15.76,False,2,combined,legacy,0.75245625,Oil Filter,MAHLE,,1,KNECHT:OC 205,0,0,0,false,1,:,0,
14168-0802B,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,08,14168,combined,full,200,0.57,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
MANN W811/80,non_hk,non_hk,,,,,,,combined,full,200,22.53,False,1,combined,legacy,0.75245625,Oil Filter,MANN-FILTER,,50,AKRON-MAL├Æ:1510201;AMC Filter:CO-101;AMC Filter:CO-102,0,0,0,false,1,:,0,
42952-2N050,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,2N,42952,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
AIR FILTER,non_hk,non_hk,,,,,,,combined,full,200,12.45,False,10,combined,legacy,0.75245625,Fuel filter,MAHLE,,3,KNECHT:LIFE-TIME-FILTER;MANN-FILTER:Life-Time Filter;MEYLE:LIFE-TIME-FILTER,1,0,0,false,1,:,0,
99240-L3500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,L3,99240,combined,full,200,0.59,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
05203-P1430,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,05203,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
77980-AT000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AT,77980,combined,full,200,0.77,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
00144-ADU01,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AD,00144,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99110-P2000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P2,99110,combined,full,200,0.58,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99230-F6500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,F6,99230,combined,full,200,0.46,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99220-L2000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,L2,99220,combined,full,200,0.45,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09110-P2000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P2,09110,combined,full,200,0.46,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99211-K0100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,99211,combined,full,200,1,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99211-J5500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,99211,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
07-11-9-905-273,non_hk,non_hk,,,,,,,combined,full,200,0.78,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,2,This app searches Hyundai/Kia parts only. This OEM looks like a BMW part. | Try the parts distributor for BMW instead.
09130-CV000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,09130,combined,full,200,0.55,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09214-L1100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,L1,09214,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
11408-08181,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,08,11408,combined,full,200,1.04,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09430-C1230,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,C1,09430,combined,full,200,1.01,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
15716-17121,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,17,15716,combined,full,200,0.61,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
42910-4G500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,4G,42910,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
LF01-13-Z40,non_hk,non_hk,,,,,,,combined,full,200,6.82,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
80620-L3010,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,L3,80620,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
BOSCH F026400119,non_hk,non_hk,,,,,,,combined,full,200,18.7,False,10,combined,legacy,0.75245625,Air Filter,BOSCH,,1,BOSCH:F 026 400 119,4,0,0,false,1,:,0,
OIL FILTER,non_hk,non_hk,,,,,,,combined,full,200,15.04,False,10,combined,legacy,0.75245625,Fuel filter,MAHLE,,3,KNECHT:LIFE-TIME-FILTER;MANN-FILTER:Life-Time Filter;MEYLE:LIFE-TIME-FILTER,0,0,0,false,1,:,0,
99240-AT300,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AT,99240,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
12345-6789,non_hk,non_hk,,,,,,,combined,full,200,12.92,False,10,combined,"cross_reference,cross_brand,legacy,exact_oem",1,Shock Absorber,KONI,,1,KONI:80-1904,7,0,0,false,1,:,0,
92401-K0610,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,K0,92401,combined,full,200,5.12,False,1,combined,"prefix_inference,cache,legacy,exact_oem",1,REAR COMBINATION LAMP ASSEMBLY,Hyundai / KIA,Electrical / Tail Light Assembly,0,,0,0,0,false,0,,0,
87610-P4111,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,P4,87610,combined,full,200,8.32,False,1,combined,"cache,prefix_inference,exact_oem,legacy",1,PART,Hyundai / KIA,Body / Mouldings & Trim,0,,0,0,0,false,0,,0,
54650-D9250,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Kia,D9,54650,combined,full,200,10.82,False,10,combined,"cross_reference,cross_brand,legacy,exact_oem",1,Shock Absorber,BILSTEIN,,1,BILSTEIN:22-265289,0,0,0,false,1,:,0,
58302-P2A30,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai/Kia,P2,58302,combined,full,200,2.21,False,2,combined,"exact_oem,legacy",0.7875,PAD KIT - REAR DISC BRAKE,Hyundai / KIA,Brakes / Rear Brake / Drum,2,Mobis:58302P2A30;FEBEST:1201TMR,0,0,0,false,0,,0,
28600-CH550,real_hk_coarse,exists,Exhaust,Exhaust System,"exhaust,system",Hyundai/Kia,CH,28600,combined,full,200,3.17,False,1,combined,"cache,prefix_inference",0.9975,Exhaust Pipe,Hyundai / KIA, / Exhaust Pipe,0,,0,0,0,false,0,,0,
80200-P2100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P2,80200,combined,full,200,0.8,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99250-S9600,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,S9,99250,combined,full,200,0.66,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
ABCDE,non_hk,non_hk,,,,,,,combined,full,200,1.54,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
79390-H8000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,H8,79390,combined,full,200,0.66,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09130-CH000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,CH,09130,combined,full,200,0.81,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
09375-GI700,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,GI,09375,combined,full,200,0.77,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
05203-M7560,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,M7,05203,combined,full,200,0.6,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
05203-J5620,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,05203,combined,full,200,0.44,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
80640-S9000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,S9,80640,combined,full,200,0.5,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
99216-J5000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,99216,combined,full,200,0.45,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
79210-H9000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,H9,79210,combined,full,200,0.57,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
06L-129-717-A,non_hk,non_hk,,,,,,,combined,full,200,12.53,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99210-CV000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99210,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
06L-133-843-D,non_hk,non_hk,,,,,,,combined,full,200,12.47,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
05203-DW420,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,DW,05203,combined,full,200,0.61,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
06L-133-843-B,non_hk,non_hk,,,,,,,combined,full,200,12.64,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99220-R0050,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,99220,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
06J-115-403-Q,non_hk,non_hk,,,,,,,combined,full,200,12.4,False,17,combined,"legacy,exact_oem",0.945,Oil Filter,SCT - MANNOL,,2,KYB:SM5086;SCT - MANNOL:SM 5086,0,0,0,false,1,:,0,
99130-AO000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AO,99130,combined,full,200,0.7,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
